id,file,education,gender,siglaUf,siglaPartido,region,occupation,ethnicity,age_group
160620,2011.pkl,elementary school,M,RJ,PMDB,Sudeste,other,BRANCA,40-50
160621,2011.pkl,undergraduate,M,PR,PPS,Sul,judge/lawyer/prosecutor,BRANCA,30-40
160622,2011.pkl,undergraduate,M,SP,PT,Sudeste,politician,PRETA,50-60
160623,2011.pkl,undergraduate,M,AL,PMDB,Nordeste,broker/economist/banker,,30-40
160624,2011.pkl,undergraduate,F,AL,PTB,Nordeste,dentist/medic,,50-60
160625,2011.pkl,elementary school,M,RJ,PR,Sudeste,houseperson/retired,PARDA,50-60
160626,2011.pkl,undergraduate,M,SE,PMDB,Nordeste,politician,,50-60
160627,2011.pkl,high school,M,RJ,PPS,Sudeste,politician,BRANCA,50-60
160628,2011.pkl,undergraduate,F,PE,PCdoB,Nordeste,engineer/architect,PARDA,40-50
160630,2011.pkl,undergraduate,M,MT,PT,Centro-Oeste,politician,BRANCA,40-50
160632,2011.pkl,undergraduate,M,MG,PDT,Sudeste,engineer/architect,BRANCA,40-50
160633,2011.pkl,undergraduate,M,MS,DEM,Centro-Oeste,dentist/medic,BRANCA,40-50
160634,2011.pkl,high school,M,RR,PRP,Norte,salesman,BRANCA,50-60
160635,2011.pkl,undergraduate,M,PB,PSDB,Nordeste,politician,BRANCA,30-40
160636,2011.pkl,high school,M,PB,PMDB,Nordeste,businessperson/entrepreneur,BRANCA,0-30
160637,2011.pkl,undergraduate,M,DF,PR,Distrito Federal,judge/lawyer/prosecutor,BRANCA,50-60
160638,2011.pkl,undergraduate,M,TO,PDT,Norte,politician,,50-60
160639,2011.pkl,undergraduate,F,TO,DEM,Norte,businessperson/entrepreneur,BRANCA,40-50
160640,2011.pkl,undergraduate,M,MG,PTB,Sudeste,politician,BRANCA,30-40
160641,2011.pkl,undergraduate,F,AP,PT,Norte,university professor,PARDA,30-40
160642,2011.pkl,high school,M,PE,PSB,Nordeste,other,PARDA,40-50
160643,2011.pkl,undergraduate,M,ES,PDT,Sudeste,dentist/medic,PRETA,50-60
160644,2011.pkl,undergraduate,M,PA,PT,Norte,teacher,PARDA,50-60
160645,2011.pkl,undergraduate,M,AP,PSDB,Norte,judge/lawyer/prosecutor,BRANCA,30-40
160646,2011.pkl,undergraduate,M,PR,PEN,Sul,public servant,BRANCA,30-40
160647,2011.pkl,undergraduate,M,MG,PSDB,Sudeste,politician,,60-70
160648,2011.pkl,undergraduate,M,TO,PMDB,Norte,politician,BRANCA,40-50
160649,2011.pkl,undergraduate,M,SC,PP**,Sul,university professor,BRANCA,60-70
160650,2011.pkl,undergraduate,M,BA,PDT,Nordeste,other,BRANCA,40-50
160651,2011.pkl,undergraduate,M,SC,PMDB,Sul,politician,BRANCA,50-60
160652,2011.pkl,undergraduate,M,PE,PP**,Nordeste,politician,PARDA,40-50
160653,2011.pkl,undergraduate,M,SP,PV,Sudeste,other,PARDA,40-50
160656,2011.pkl,undergraduate,M,RR,PP**,Norte,politician,PARDA,40-50
160657,2011.pkl,undergraduate,M,SP,PT,Sudeste,university professor,BRANCA,50-60
160658,2011.pkl,high school,M,DF,PT,Distrito Federal,politician,,40-50
160659,2011.pkl,undergraduate,F,SP,PSB,Sudeste,businessperson/entrepreneur,BRANCA,50-60
160660,2011.pkl,high school,M,SP,DEM,Sudeste,politician,BRANCA,30-40
160662,2011.pkl,undergraduate,M,SP,PSDB,Sudeste,other,,30-40
160663,2011.pkl,undergraduate,M,PR,PSB,Sul,engineer/architect,BRANCA,60-70
160664,2011.pkl,undergraduate,M,ES,PSDB,Sudeste,politician,,50-60
160665,2011.pkl,undergraduate,M,PE,DEM,Nordeste,politician,PARDA,40-50
160666,2011.pkl,undergraduate,M,BA,PDT,Nordeste,other,BRANCA,40-50
160667,2011.pkl,undergraduate,M,SP,PP**,Sudeste,businessperson/entrepreneur,BRANCA,0-30
160668,2011.pkl,undergraduate,M,RR,DEM,Norte,businessperson/entrepreneur,,50-60
160669,2011.pkl,high school,M,CE,PMDB,Nordeste,salesman,PARDA,40-50
160670,2011.pkl,undergraduate,M,RO,PT,Norte,other,PRETA,40-50
160671,2011.pkl,undergraduate,M,PI,PT,Nordeste,businessperson/entrepreneur,,50-60
160672,2011.pkl,undergraduate,M,RJ,PSOL,Sudeste,university professor,PRETA,30-40
160673,2011.pkl,undergraduate,M,RS,PDT,Sul,politician,BRANCA,40-50
160674,2011.pkl,high school,M,PB,PMDB,Nordeste,student,BRANCA,0-30
160675,2011.pkl,high school,M,BA,PRP,Nordeste,businessperson/entrepreneur,,50-60
160676,2011.pkl,high school,M,BA,DEM,Nordeste,politician,PARDA,40-50
160677,2011.pkl,elementary school,M,RJ,PR,Sudeste,publicist,PARDA,50-60
160678,2011.pkl,undergraduate,M,CE,PT,Nordeste,university professor,,50-60
160679,2011.pkl,undergraduate,M,AC,PT,Norte,politician,,50-60
160680,2011.pkl,undergraduate,M,ES,PSB,Sudeste,businessperson/entrepreneur,,40-50
160758,2011.pkl,undergraduate,M,MG,PSDB,Sudeste,politician,BRANCA,50-60
160974,2011.pkl,undergraduate,M,PI,PSD,Nordeste,judge/lawyer/prosecutor,BRANCA,60-70
160976,2011.pkl,no education,M,SP,PR,Sudeste,actor/musician,BRANCA,40-50
161903,2011.pkl,no education,M,MT,PSD,Centro-Oeste,businessperson/entrepreneur,,60-70
161904,2011.pkl,undergraduate,M,PA,PROS,Norte,judge/lawyer/prosecutor,,50-60
161905,2011.pkl,undergraduate,M,PA,PSDB,Norte,politician,,40-50
161906,2011.pkl,undergraduate,M,PA,PMDB,Norte,businessperson/entrepreneur,BRANCA,50-60
161907,2011.pkl,high school,M,BA,PRB,Nordeste,businessperson/entrepreneur,PARDA,30-40
161962,2011.pkl,undergraduate,M,RS,PSB,Sul,farmer,,30-40
162174,2011.pkl,undergraduate,M,DF,PT,Distrito Federal,public servant,BRANCA,40-50
162175,2011.pkl,high school,F,RJ,PT,Sudeste,other,PARDA,40-50
162332,2011.pkl,undergraduate,M,PR,PR,Sul,politician,BRANCA,60-70
163321,2011.pkl,high school,M,RS,PTB,Sul,student,BRANCA,40-50
163322,2011.pkl,high school,M,PE,PP**,Nordeste,media worker,PARDA,40-50
163831,2011.pkl,undergraduate,M,RJ,PMDB,Sudeste,businessperson/entrepreneur,BRANCA,50-60
164359,2011.pkl,undergraduate,M,GO,PSDB,Centro-Oeste,other,BRANCA,40-50
164361,2011.pkl,undergraduate,F,GO,PT,Centro-Oeste,judge/lawyer/prosecutor,,50-60
165429,2011.pkl,undergraduate,M,SC,PMDB,Sul,politician,,30-40
165583,2011.pkl,high school,M,SP,PSDB,Sudeste,blue collar,,50-60
165675,2011.pkl,undergraduate,M,RR,PSD,Norte,military,BRANCA,40-50
166401,2011.pkl,high school,M,MT,PSDB,Centro-Oeste,accountant,BRANCA,40-50
166402,2011.pkl,no education,F,GO,PR,Centro-Oeste,businessperson/entrepreneur,BRANCA,60-70
166727,2011.pkl,undergraduate,F,SP,PSB,Sudeste,dentist/medic,BRANCA,50-60
167493,2011.pkl,undergraduate,M,MA,PDT,Nordeste,businessperson/entrepreneur,PARDA,30-40
167614,2011.pkl,undergraduate,M,PE,PSB,Nordeste,judge/lawyer/prosecutor,BRANCA,50-60
167617,2011.pkl,undergraduate,M,SP,PT,Sudeste,judge/lawyer/prosecutor,BRANCA,40-50
167707,2011.pkl,undergraduate,F,SC,PMDB,Sul,university professor,,30-40
167722,2011.pkl,high school,M,RO,PDT,Norte,politician,PARDA,30-40
168034,2011.pkl,high school,M,MT,PSB,Centro-Oeste,military,PARDA,30-40
168175,2011.pkl,high school,M,MA,PPS,Nordeste,businessperson/entrepreneur,BRANCA,40-50
168253,2011.pkl,high school,M,BA,PP**,Nordeste,farmer,,50-60
168447,2011.pkl,undergraduate,M,CE,PMDB,Nordeste,businessperson/entrepreneur,,50-60
169553,2011.pkl,undergraduate,M,MA,PMDB,Nordeste,businessperson/entrepreneur,BRANCA,0-30
169711,2011.pkl,undergraduate,F,MA,PSDB,Nordeste,engineer/architect,,50-60
169712,2011.pkl,undergraduate,M,AL,PSB,Nordeste,engineer/architect,,50-60
169868,2011.pkl,undergraduate,M,PA,PRP,Norte,businessperson/entrepreneur,PARDA,40-50
170489,2011.pkl,undergraduate,M,RJ,PDT,Sudeste,dentist/medic,BRANCA,60-70
170673,2011.pkl,undergraduate,M,PR,PSC,Sul,teacher,BRANCA,40-50
171617,2011.pkl,high school,M,AL,PT,Nordeste,politician,PRETA,50-60
171618,2011.pkl,undergraduate,M,BA,DEM,Nordeste,politician,,70-80
171619,2011.pkl,undergraduate,F,MG,PT,Sudeste,university professor,BRANCA,50-60
171620,2011.pkl,high school,M,MG,PP**,Sudeste,businessperson/entrepreneur,BRANCA,30-40
171621,2011.pkl,undergraduate,M,RJ,PV,Sudeste,public servant,BRANCA,50-60
171622,2011.pkl,undergraduate,M,RJ,PR,Sudeste,houseperson/retired,,60-70
171623,2011.pkl,high school,M,SE,PMDB,Nordeste,businessperson/entrepreneur,BRANCA,30-40
171782,2011.pkl,undergraduate,M,AM,PCdoB,Norte,politician,PARDA,50-60
172029,2011.pkl,undergraduate,M,SP,PT,Sudeste,politician,BRANCA,50-60
172711,2011.pkl,undergraduate,M,AM,PSDB,Norte,businessperson/entrepreneur,,50-60
172945,2011.pkl,undergraduate,M,PR,PSC,Sul,businessperson/entrepreneur,,40-50
173262,2011.pkl,undergraduate,M,CE,PT,Nordeste,judge/lawyer/prosecutor,,40-50
173269,2011.pkl,undergraduate,M,MS,PMDB,Centro-Oeste,politician,,70-80
173802,2011.pkl,high school,F,TO,PR,Norte,houseperson/retired,,50-60
174314,2011.pkl,high school,M,PR,PSD,Sul,businessperson/entrepreneur,BRANCA,0-30
174854,2011.pkl,undergraduate,M,MG,PV,Sudeste,businessperson/entrepreneur,,30-40
174861,2011.pkl,undergraduate,M,RO,PMDB,Norte,judge/lawyer/prosecutor,PARDA,60-70
175212,2011.pkl,undergraduate,M,SP,PT,Sudeste,other,,40-50
175737,2011.pkl,undergraduate,M,SP,PT,Sudeste,judge/lawyer/prosecutor,BRANCA,40-50
176120,2011.pkl,high school,M,SP,PCdoB,Sudeste,student,,0-30
176794,2011.pkl,undergraduate,F,SP,PT,Sudeste,teacher,BRANCA,60-70
177118,2011.pkl,no education,M,RJ,PSDC,Sudeste,politician,,0-30
177282,2011.pkl,undergraduate,M,MG,PDT,Sudeste,military,BRANCA,40-50
178387,2011.pkl,undergraduate,M,SC,PT,Sul,businessperson/entrepreneur,BRANCA,40-50
178821,2011.pkl,high school,M,SP,PSB,Sudeste,athlete,,30-40
178827,2011.pkl,undergraduate,M,ES,PTB,Sudeste,other,PARDA,40-50
178830,2011.pkl,undergraduate,M,SP,PV,Sudeste,dentist/medic,BRANCA,50-60
178834,2011.pkl,high school,M,BA,PSB,Nordeste,other,PRETA,40-50
178835,2011.pkl,undergraduate,M,RS,PDT,Sul,judge/lawyer/prosecutor,BRANCA,50-60
179379,2011.pkl,high school,F,RN,PV,Nordeste,businessperson/entrepreneur,,30-40
179380,2011.pkl,undergraduate,M,AL,PT,Nordeste,university professor,,40-50
179381,2011.pkl,undergraduate,M,PA,PT,Norte,politician,PARDA,40-50
179382,2011.pkl,undergraduate,M,SP,PDT,Sudeste,public servant,BRANCA,70-80
179383,2011.pkl,undergraduate,M,RS,PMDB,Sul,politician,,50-60
179384,2011.pkl,undergraduate,M,AL,PT,Nordeste,public servant,,40-50
179385,2011.pkl,no education,M,SP,PMDB,Sudeste,other,,40-50
179386,2011.pkl,undergraduate,M,MA,PSB,Nordeste,teacher,,30-40
179387,2011.pkl,undergraduate,M,MG,PMDB,Sudeste,businessperson/entrepreneur,,50-60
179880,2011.pkl,undergraduate,M,AM,PSL,Norte,politician,BRANCA,40-50
204488,2011.pkl,,,,,,,,
178829,2011.pkl,,,,,,,,
178833,2011.pkl,,,,,,,,
178874,2012.pkl,,,,,,,,
178992,2012.pkl,,,,,,,,
66179,2013.pkl,,,,,,,,
178990,2013.pkl,,,,,,,,
178970,2014.pkl,,,,,,,,
204356,2014.pkl,,,,,,,,
66828,2015.pkl,undergraduate,M,SP,PP,Sudeste,judge/lawyer/prosecutor,BRANCA,30-40
67312,2015.pkl,undergraduate,F,PA,PSC,Norte,teacher,BRANCA,50-60
69871,2015.pkl,undergraduate,M,BA,PODE,Nordeste,politician,BRANCA,50-60
72442,2015.pkl,high school,M,PE,PSB,Nordeste,businessperson/entrepreneur,PARDA,30-40
72912,2015.pkl,undergraduate,M,RJ,PT,Sudeste,university professor,BRANCA,50-60
73714,2015.pkl,undergraduate,M,MA,PSDB,Nordeste,engineer/architect,BRANCA,70-80
73720,2015.pkl,elementary school,M,SC,PSD,Sul,businessperson/entrepreneur,BRANCA,50-60
73831,2015.pkl,undergraduate,M,MT,PSD,Centro-Oeste,dentist/medic,BRANCA,60-70
81366,2015.pkl,undergraduate,F,MA,PSC,Nordeste,dentist/medic,PARDA,40-50
91208,2015.pkl,undergraduate,M,BA,PT,Nordeste,engineer/architect,BRANCA,40-50
92346,2015.pkl,undergraduate,M,SP,PSC,Sudeste,public servant,BRANCA,0-30
92699,2015.pkl,high school,M,PE,PP,Nordeste,businessperson/entrepreneur,BRANCA,30-40
93083,2015.pkl,undergraduate,M,BA,PP,Nordeste,businessperson/entrepreneur,BRANCA,30-40
93472,2015.pkl,undergraduate,F,RJ,PTB,Sudeste,politician,BRANCA,40-50
101309,2015.pkl,undergraduate,M,BA,PCdoB,Nordeste,public servant,PARDA,50-60
105112,2015.pkl,undergraduate,M,AP,MDB,Norte,media worker,PARDA,40-50
112437,2015.pkl,undergraduate,M,MA,MDB,Nordeste,other,BRANCA,40-50
113247,2015.pkl,undergraduate,M,SP,PT,Sudeste,other,BRANCA,40-50
114941,2015.pkl,undergraduate,F,TO,PROS,Norte,politician,BRANCA,50-60
118594,2015.pkl,undergraduate,M,SP,PRB,Sudeste,politician,BRANCA,40-50
122466,2015.pkl,high school,M,CE,PRB,Nordeste,politician,BRANCA,30-40
124411,2015.pkl,high school,M,RS,MDB,Sul,salesman,BRANCA,50-60
131943,2015.pkl,undergraduate,M,PE,MDB,Nordeste,politician,BRANCA,70-80
131966,2015.pkl,undergraduate,M,RS,MDB,Sul,university professor,BRANCA,60-70
132504,2015.pkl,undergraduate,M,PR,PT,Sul,politician,BRANCA,50-60
134812,2015.pkl,undergraduate,M,PA,PSOL,Norte,politician,BRANCA,50-60
137070,2015.pkl,high school,M,TO,PR,Norte,businessperson/entrepreneur,BRANCA,0-30
144523,2015.pkl,undergraduate,M,GO,MDB,Centro-Oeste,politician,BRANCA,30-40
146788,2015.pkl,undergraduate,M,MG,PHS,Sudeste,politician,BRANCA,0-30
146829,2015.pkl,undergraduate,M,RJ,PT,Sudeste,politician,BRANCA,30-40
178802,2015.pkl,high school,M,RJ,PR,Sudeste,politician,BRANCA,60-70
178825,2015.pkl,undergraduate,M,AC,PT,Norte,judge/lawyer/prosecutor,BRANCA,30-40
178826,2015.pkl,undergraduate,M,SP,PSL,Sudeste,politician,BRANCA,50-60
178828,2015.pkl,undergraduate,M,SP,PV,Sudeste,judge/lawyer/prosecutor,BRANCA,30-40
178831,2015.pkl,undergraduate,M,AP,PP,Norte,other,PARDA,40-50
178832,2015.pkl,undergraduate,F,PR,PV,Sul,engineer/architect,BRANCA,30-40
178836,2015.pkl,undergraduate,M,AC,DEM,Norte,journalist,BRANCA,30-40
178837,2015.pkl,undergraduate,M,AC,PT,Norte,university professor,BRANCA,50-60
178838,2015.pkl,no education,M,AC,PSB,Norte,other,PARDA,50-60
178839,2015.pkl,undergraduate,F,AC,MDB,Norte,dentist/medic,BRANCA,30-40
178840,2015.pkl,undergraduate,M,AC,PSDB,Norte,politician,BRANCA,40-50
178841,2015.pkl,high school,M,AL,PHS,Nordeste,businessperson/entrepreneur,BRANCA,50-60
178842,2015.pkl,undergraduate,M,AL,PSB,Nordeste,politician,PARDA,0-30
178843,2015.pkl,undergraduate,M,AL,PMDB,Nordeste,judge/lawyer/prosecutor,BRANCA,30-40
178844,2015.pkl,undergraduate,M,AL,PSDB,Nordeste,judge/lawyer/prosecutor,BRANCA,0-30
178845,2015.pkl,undergraduate,M,AL,PDT,Nordeste,engineer/architect,BRANCA,60-70
178846,2015.pkl,undergraduate,M,AM,PR,Norte,politician,PARDA,60-70
178847,2015.pkl,high school,M,AM,PSDB,Norte,politician,BRANCA,30-40
178848,2015.pkl,high school,F,AM,PSDB,Norte,politician,BRANCA,40-50
178849,2015.pkl,undergraduate,M,AM,PDT,Norte,businessperson/entrepreneur,BRANCA,30-40
178850,2015.pkl,undergraduate,M,AM,MDB,Norte,politician,BRANCA,40-50
178851,2015.pkl,high school,F,AP,PODE,Norte,businessperson/entrepreneur,BRANCA,30-40
178852,2015.pkl,undergraduate,M,AP,PSD,Norte,public servant,PARDA,50-60
178853,2015.pkl,undergraduate,M,BA,PT,Nordeste,health professional,PARDA,50-60
178854,2015.pkl,undergraduate,M,BA,DEM,Nordeste,politician,BRANCA,40-50
178855,2015.pkl,high school,M,BA,PSC,Nordeste,actor/musician,PRETA,40-50
178856,2015.pkl,undergraduate,M,BA,PSDB,Nordeste,businessperson/entrepreneur,BRANCA,50-60
178857,2015.pkl,undergraduate,M,BA,PT,Nordeste,dentist/medic,BRANCA,50-60
178858,2015.pkl,undergraduate,M,BA,PP,Nordeste,judge/lawyer/prosecutor,BRANCA,30-40
178859,2015.pkl,undergraduate,F,BA,PT,Nordeste,biologist,PARDA,50-60
178860,2015.pkl,undergraduate,M,BA,DEM,Nordeste,politician,BRANCA,50-60
178861,2015.pkl,high school,M,BA,PP,Nordeste,businessperson/entrepreneur,PARDA,50-60
178862,2015.pkl,high school,F,BA,PRB,Nordeste,politician,PRETA,40-50
178863,2015.pkl,high school,M,BA,PPL,Nordeste,farmer,PARDA,0-30
178864,2015.pkl,high school,M,CE,PODE,Nordeste,businessperson/entrepreneur,BRANCA,50-60
178865,2015.pkl,high school,M,CE,AVANTE,Nordeste,broker/economist/banker,BRANCA,40-50
178866,2015.pkl,undergraduate,F,CE,PT,Nordeste,university professor,BRANCA,40-50
178867,2015.pkl,high school,M,CE,PP,Nordeste,blue collar,BRANCA,50-60
178868,2015.pkl,undergraduate,M,CE,PROS,Nordeste,university professor,BRANCA,50-60
178869,2015.pkl,high school,M,CE,PROS,Nordeste,journalist,PARDA,30-40
178870,2015.pkl,undergraduate,M,DF,PP,Distrito Federal,public servant,BRANCA,50-60
178871,2015.pkl,undergraduate,M,ES,PP,Sudeste,veterinarian/agronomist/,BRANCA,40-50
178872,2015.pkl,undergraduate,M,ES,PCdoB,Sudeste,judge/lawyer/prosecutor,BRANCA,40-50
178873,2015.pkl,undergraduate,M,ES,PT,Sudeste,university professor,BRANCA,40-50
178875,2015.pkl,undergraduate,M,GO,PP,Centro-Oeste,blue collar,BRANCA,30-40
178876,2015.pkl,undergraduate,M,GO,PSDB,Centro-Oeste,dentist/medic,BRANCA,50-60
178877,2015.pkl,undergraduate,M,GO,PSDB,Centro-Oeste,politician,BRANCA,30-40
178878,2015.pkl,undergraduate,M,GO,PSDB,Centro-Oeste,broker/economist/banker,BRANCA,50-60
178879,2015.pkl,undergraduate,M,GO,SD,Centro-Oeste,broker/economist/banker,PARDA,0-30
178880,2015.pkl,undergraduate,M,GO,PPS,Centro-Oeste,broker/economist/banker,BRANCA,40-50
178881,2015.pkl,undergraduate,M,MA,PMB,Nordeste,public servant,BRANCA,50-60
178882,2015.pkl,high school,M,MA,PEN,Nordeste,student,BRANCA,0-30
178883,2015.pkl,undergraduate,F,MA,PPS,Nordeste,politician,BRANCA,30-40
178885,2015.pkl,undergraduate,M,MA,PATRI,Nordeste,judge/lawyer/prosecutor,BRANCA,40-50
178886,2015.pkl,undergraduate,M,MA,DEM,Nordeste,dentist/medic,BRANCA,0-30
178887,2015.pkl,undergraduate,M,MA,PCdoB,Nordeste,politician,BRANCA,0-30
178888,2015.pkl,undergraduate,M,MA,MDB,Nordeste,judge/lawyer/prosecutor,PARDA,30-40
178889,2015.pkl,undergraduate,M,MA,PT,Nordeste,politician,BRANCA,50-60
178890,2015.pkl,undergraduate,M,MG,PT,Sudeste,politician,BRANCA,60-70
178891,2015.pkl,undergraduate,M,MG,PSDB,Sudeste,other,BRANCA,0-30
178892,2015.pkl,high school,F,MG,PODE,Sudeste,businessperson/entrepreneur,BRANCA,60-70
178893,2015.pkl,undergraduate,M,MG,PR,Sudeste,politician,PARDA,50-60
178894,2015.pkl,undergraduate,M,MG,PODE,Sudeste,journalist,BRANCA,50-60
178895,2015.pkl,undergraduate,M,MG,DEM,Sudeste,businessperson/entrepreneur,BRANCA,50-60
178896,2015.pkl,undergraduate,M,MG,MDB,Sudeste,businessperson/entrepreneur,BRANCA,30-40
178897,2015.pkl,undergraduate,M,MG,DEM,Sudeste,judge/lawyer/prosecutor,BRANCA,30-40
178898,2015.pkl,undergraduate,M,MG,PR,Sudeste,politician,BRANCA,50-60
178899,2015.pkl,undergraduate,M,MS,S.PART.,Centro-Oeste,farmer,BRANCA,50-60
178900,2015.pkl,undergraduate,M,MS,MDB,Centro-Oeste,politician,BRANCA,50-60
178901,2015.pkl,undergraduate,F,MS,DEM,Centro-Oeste,businessperson/entrepreneur,BRANCA,50-60
178902,2015.pkl,undergraduate,M,MS,PT,Centro-Oeste,politician,BRANCA,60-70
178903,2015.pkl,undergraduate,M,MT,PRB,Centro-Oeste,farmer,BRANCA,50-60
178904,2015.pkl,undergraduate,M,MT,PP,Centro-Oeste,politician,PARDA,50-60
178905,2015.pkl,undergraduate,M,MT,DEM,Centro-Oeste,businessperson/entrepreneur,BRANCA,30-40
178906,2015.pkl,undergraduate,M,PA,PP,Norte,judge/lawyer/prosecutor,PARDA,30-40
178907,2015.pkl,high school,M,PA,PODE,Norte,salesman,BRANCA,50-60
178908,2015.pkl,undergraduate,M,PA,PSD,Norte,public servant,BRANCA,50-60
178909,2015.pkl,undergraduate,M,PA,DEM,Norte,broker/economist/banker,BRANCA,50-60
178910,2015.pkl,undergraduate,M,PA,PSD,Norte,engineer/architect,BRANCA,50-60
178911,2015.pkl,undergraduate,F,PA,MDB,Norte,politician,BRANCA,40-50
178912,2015.pkl,undergraduate,M,PB,PSDB,Nordeste,judge/lawyer/prosecutor,BRANCA,0-30
178913,2015.pkl,undergraduate,M,PB,PSB,Nordeste,judge/lawyer/prosecutor,BRANCA,40-50
178914,2015.pkl,undergraduate,M,PE,AVANTE,Nordeste,public servant,BRANCA,50-60
178915,2015.pkl,undergraduate,M,PE,PSDB,Nordeste,politician,BRANCA,30-40
178916,2015.pkl,undergraduate,M,PE,PPS,Nordeste,businessperson/entrepreneur,BRANCA,30-40
178917,2015.pkl,undergraduate,M,PE,PROS,Nordeste,politician,PARDA,30-40
178918,2015.pkl,high school,M,PE,SOLIDARIEDADE,Nordeste,other,BRANCA,30-40
178919,2015.pkl,high school,M,PE,PP,Nordeste,businessperson/entrepreneur,PARDA,40-50
178920,2015.pkl,high school,M,PE,PMB,Nordeste,businessperson/entrepreneur,BRANCA,40-50
178921,2015.pkl,undergraduate,M,PE,PR,Nordeste,politician,PARDA,40-50
178922,2015.pkl,undergraduate,M,PE,PSB,Nordeste,other,PARDA,50-60
178923,2015.pkl,undergraduate,M,PE,PTB,Nordeste,dentist/medic,BRANCA,40-50
178924,2015.pkl,undergraduate,M,PI,PR,Nordeste,military,PRETA,40-50
178925,2015.pkl,undergraduate,F,PI,PT,Nordeste,politician,PARDA,40-50
178926,2015.pkl,undergraduate,M,PI,PSB,Nordeste,dentist/medic,BRANCA,30-40
178927,2015.pkl,high school,M,PR,PCdoB,Sul,politician,BRANCA,0-30
178928,2015.pkl,high school,F,PR,PR,Sul,businessperson/entrepreneur,BRANCA,50-60
178929,2015.pkl,high school,M,PR,PHS,Sul,salesman,BRANCA,0-30
178930,2015.pkl,undergraduate,M,PR,PSD,Sul,teacher,BRANCA,40-50
178931,2015.pkl,undergraduate,M,PR,PSB,Sul,dentist/medic,BRANCA,50-60
178932,2015.pkl,undergraduate,M,PR,PP,Sul,dentist/medic,BRANCA,40-50
178933,2015.pkl,undergraduate,M,PR,MDB,Sul,politician,BRANCA,40-50
178934,2015.pkl,undergraduate,M,PR,PMB,Sul,businessperson/entrepreneur,BRANCA,60-70
178935,2015.pkl,undergraduate,M,PR,PSDB,Sul,businessperson/entrepreneur,BRANCA,60-70
178936,2015.pkl,high school,M,RJ,PR,Sudeste,salesman,BRANCA,40-50
178937,2015.pkl,high school,M,RJ,PMDB,Sudeste,politician,PARDA,40-50
178938,2015.pkl,undergraduate,M,RJ,PATRI,Sudeste,military,PARDA,30-40
178939,2015.pkl,undergraduate,F,RJ,PR,Sudeste,politician,BRANCA,30-40
178940,2015.pkl,undergraduate,M,RJ,PR,Sudeste,dentist/medic,PARDA,60-70
178941,2015.pkl,undergraduate,M,RJ,PODE,Sudeste,judge/lawyer/prosecutor,PARDA,50-60
178942,2015.pkl,high school,M,RJ,MDB,Sudeste,student,BRANCA,0-30
178943,2015.pkl,undergraduate,M,RJ,DEM,Sudeste,politician,BRANCA,30-40
178944,2015.pkl,undergraduate,M,RJ,DEM,Sudeste,businessperson/entrepreneur,PARDA,30-40
178945,2015.pkl,undergraduate,F,RJ,PRB,Sudeste,politician,PRETA,40-50
178946,2015.pkl,undergraduate,F,RJ,PMDB,Sudeste,judge/lawyer/prosecutor,BRANCA,50-60
178947,2015.pkl,undergraduate,M,RJ,DEM,Sudeste,religious,BRANCA,30-40
178948,2015.pkl,undergraduate,M,RN,PP,Nordeste,veterinarian/agronomist,BRANCA,30-40
178949,2015.pkl,undergraduate,F,RN,PHS,Nordeste,dentist/medic,BRANCA,50-60
178950,2015.pkl,undergraduate,M,RN,PODE,Nordeste,politician,BRANCA,50-60
178951,2015.pkl,undergraduate,M,RN,PROS,Nordeste,politician,BRANCA,0-30
178952,2015.pkl,undergraduate,M,RN,MDB,Nordeste,politician,BRANCA,30-40
178953,2015.pkl,high school,M,RO,PSD,Norte,businessperson/entrepreneur,PARDA,0-30
178954,2015.pkl,undergraduate,M,RO,MDB,Norte,engineer/architect,BRANCA,40-50
178955,2015.pkl,high school,M,RO,PR,Norte,politician,PARDA,50-60
178956,2015.pkl,undergraduate,F,RO,PSDB,Norte,dentist/medic,BRANCA,0-30
178957,2015.pkl,high school,M,RR,DEM,Norte,businessperson/entrepreneur,BRANCA,50-60
178958,2015.pkl,undergraduate,M,RR,PHS,Norte,public servant,PARDA,40-50
178959,2015.pkl,undergraduate,M,RR,PMB,Norte,dentist/medic,PARDA,50-60
178960,2015.pkl,high school,M,RR,PR,Norte,politician,BRANCA,40-50
178961,2015.pkl,undergraduate,F,RR,PSDB,Norte,health professional,BRANCA,0-30
178962,2015.pkl,high school,M,RS,PRB,Sul,politician,BRANCA,40-50
178963,2015.pkl,high school,M,RS,PP,Sul,other,BRANCA,0-30
178964,2015.pkl,high school,M,RS,PSB,Sul,farmer,BRANCA,50-60
178965,2015.pkl,high school,M,RS,REDE,Sul,politician,BRANCA,30-40
178967,2015.pkl,undergraduate,M,SC,DEM,Sul,businessperson/entrepreneur,BRANCA,40-50
178968,2015.pkl,undergraduate,M,SE,PR,Nordeste,journalist,PRETA,40-50
178969,2015.pkl,undergraduate,M,SE,PSD,Nordeste,businessperson/entrepreneur,BRANCA,30-40
178971,2015.pkl,high school,M,SE,PRB,Nordeste,other,BRANCA,30-40
178972,2015.pkl,undergraduate,M,SP,PPS,Sudeste,politician,BRANCA,30-40
178973,2015.pkl,undergraduate,F,SP,PT,Sudeste,judge/lawyer/prosecutor,BRANCA,50-60
